Search Key,Name,Description,Account Type,Account Sign,Document Controlled,Summary Level,Default Account,Parent_Value,Element Level,Operands,Show Value Condition,Title Node
161,PRESTAMOS,PRESTAMOS,ASSET,DEBIT,N,Y,,16,C,,Algebraic,N
1611,CON GARANTIA,CON GARANTIA,ASSET,DEBIT,N,Y,,161,C,,Algebraic,N
16110001,CON GARANTIA,CON GARANTIA,ASSET,DEBIT,N,N,,1611,S,,Algebraic,N
1612,SIN GARANTIA,SIN GARANTIA,ASSET,DEBIT,N,Y,,161,C,,Algebraic,N
16120001,SIN GARANTIA,SIN GARANTIA,ASSET,DEBIT,N,N,,1612,S,,Algebraic,N
162,RECLAMACIONES A TERCEROS,RECLAMACIONES A TERCEROS,ASSET,DEBIT,N,Y,,16,C,,Algebraic,N
1621,COMPANIAS ASEGURADORAS,COMPANIAS ASEGURADORAS,ASSET,DEBIT,N,Y,,162,C,,Algebraic,N
16210001,COMPANIAS ASEGURADORAS,COMPANIAS ASEGURADORAS,ASSET,DEBIT,N,N,,1621,S,,Algebraic,N
1622,TRANSPORTADORAS,TRANSPORTADORAS,ASSET,DEBIT,N,Y,,162,C,,Algebraic,N
16220001,TRANSPORTADORAS,TRANSPORTADORAS,ASSET,DEBIT,N,N,,1622,S,,Algebraic,N
1623,SERVICIOS PUBLICOS,SERVICIOS PUBLICOS,ASSET,DEBIT,N,Y,,162,C,,Algebraic,N
16230001,SERVICIOS PUBLICOS,SERVICIOS PUBLICOS,ASSET,DEBIT,N,N,,1623,S,,Algebraic,N
1624,TRIBUTOS,TRIBUTOS,ASSET,DEBIT,N,Y,,162,C,,Algebraic,N
16240001,TRIBUTOS,TRIBUTOS,ASSET,DEBIT,N,N,,1624,S,,Algebraic,N
1629,OTRAS,OTRAS,ASSET,DEBIT,N,Y,,162,C,,Algebraic,N
16290001,OTRAS,OTRAS,ASSET,DEBIT,N,N,,1629,S,,Algebraic,N
163,"INTERESES, REGALIAS Y DIVIDENDOS","INTERESES, REGALIAS Y DIVIDENDOS",ASSET,DEBIT,N,Y,,16,C,,Algebraic,N
1631,INTERESES,INTERESES,ASSET,DEBIT,N,Y,,163,C,,Algebraic,N
16310001,INTERESES,INTERESES,ASSET,DEBIT,N,N,,1631,S,,Algebraic,N
1632,REGALIAS,REGALIAS,ASSET,DEBIT,N,Y,,163,C,,Algebraic,N
16320001,REGALIAS,REGALIAS,ASSET,DEBIT,N,N,,1632,S,,Algebraic,N
1633,DIVIDENDOS,DIVIDENDOS,ASSET,DEBIT,N,Y,,163,C,,Algebraic,N
16330001,DIVIDENDOS,DIVIDENDOS,ASSET,DEBIT,N,N,,1633,S,,Algebraic,N
164,DEPOSITOS OTORGADOS EN GARANTIA,DEPOSITOS OTORGADOS EN GARANTIA,ASSET,DEBIT,N,Y,,16,C,,Algebraic,N
1641,PRESTAMOS DE INSTITUCIONES FINANCIERAS,PRESTAMOS DE INSTITUCIONES FINANCIERAS,ASSET,DEBIT,N,Y,,164,C,,Algebraic,N
16410001,PRESTAMOS DE INSTITUCIONES FINANCIERAS,PRESTAMOS DE INSTITUCIONES FINANCIERAS,ASSET,DEBIT,N,N,,1641,S,,Algebraic,N
1642,PRESTAMOS DE INSTITUCIONES NO FINANCIERAS,PRESTAMOS DE INSTITUCIONES NO FINANCIERAS,ASSET,DEBIT,N,Y,,164,C,,Algebraic,N
16420001,PRESTAMOS DE INSTITUCIONES NO FINANCIERAS,PRESTAMOS DE INSTITUCIONES NO FINANCIERAS,ASSET,DEBIT,N,N,,1642,S,,Algebraic,N
1644,DEPOSITOS EN GARANTIA POR ALQUILERES,DEPOSITOS EN GARANTIA POR ALQUILERES,ASSET,DEBIT,N,Y,,164,C,,Algebraic,N
16440001,DEPOSITOS EN GARANTIA POR ALQUILERES,DEPOSITOS EN GARANTIA POR ALQUILERES,ASSET,DEBIT,N,N,,1644,S,,Algebraic,N
1649,OTROS DEPOSITOS EN GARANTIA,OTROS DEPOSITOS EN GARANTIA,ASSET,DEBIT,N,Y,,164,C,,Algebraic,N
16490001,OTROS DEPOSITOS EN GARANTIA,OTROS DEPOSITOS EN GARANTIA,ASSET,DEBIT,N,N,,1649,S,,Algebraic,N
165,VENTA DE ACTIVO INMOVILIZADO 20,VENTA DE ACTIVO INMOVILIZADO 20,ASSET,DEBIT,N,Y,,16,C,,Algebraic,N
1651,INVERSION MOBILIARIA,INVERSION MOBILIARIA,ASSET,DEBIT,N,Y,,165,C,,Algebraic,N
16510001,INVERSION MOBILIARIA,INVERSION MOBILIARIA,ASSET,DEBIT,N,N,,1651,S,,Algebraic,N
1652,INVERSION INMOBILIARIA,INVERSION INMOBILIARIA,ASSET,DEBIT,N,Y,,165,C,,Algebraic,N
16520001,INVERSION INMOBILIARIA,INVERSION INMOBILIARIA,ASSET,DEBIT,N,N,,1652,S,,Algebraic,N
1653,"INMUEBLES, MAQUINARIA Y EQUIPO","INMUEBLES, MAQUINARIA Y EQUIPO",ASSET,DEBIT,N,Y,,165,C,,Algebraic,N
16530001,"INMUEBLES, MAQUINARIA Y EQUIPO","INMUEBLES, MAQUINARIA Y EQUIPO",ASSET,DEBIT,N,N,,1653,S,,Algebraic,N
1654,INTANGIBLES,INTANGIBLES,ASSET,DEBIT,N,Y,,165,C,,Algebraic,N
16540001,INTANGIBLES,INTANGIBLES,ASSET,DEBIT,N,N,,1654,S,,Algebraic,N
1655,ACTIVOS BIOLOGICOS,ACTIVOS BIOLOGICOS,ASSET,DEBIT,N,Y,,165,C,,Algebraic,N
16550001,ACTIVOS BIOLOGICOS,ACTIVOS BIOLOGICOS,ASSET,DEBIT,N,N,,1655,S,,Algebraic,N
166,ACTIVOS POR INSTRUMENTOS FINANCIEROS,ACTIVOS POR INSTRUMENTOS FINANCIEROS,ASSET,DEBIT,N,Y,,16,C,,Algebraic,N
1661,INSTRUMENTOS FINANCIEROS PRIMARIOS,INSTRUMENTOS FINANCIEROS PRIMARIOS,ASSET,DEBIT,N,Y,,166,C,,Algebraic,N
16610001,INSTRUMENTOS FINANCIEROS PRIMARIOS,INSTRUMENTOS FINANCIEROS PRIMARIOS,ASSET,DEBIT,N,N,,1661,S,,Algebraic,N
1662,INSTRUMENTOS FINANCIEROS DERIVADOS       ,INSTRUMENTOS FINANCIEROS DERIVADOS       ,ASSET,DEBIT,N,Y,,166,C,,Algebraic,N
16621,CARTERA DE NEGOCIACION       ,CARTERA DE NEGOCIACION       ,ASSET,DEBIT,N,Y,,1662,C,,Algebraic,N
16621001,CARTERA DE NEGOCIACION       ,CARTERA DE NEGOCIACION       ,ASSET,DEBIT,N,N,,16621,S,,Algebraic,N
16622,INSTRUMENTOS DE COBERTURA       ,INSTRUMENTOS DE COBERTURA       ,ASSET,DEBIT,N,Y,,1662,C,,Algebraic,N
16622001,INSTRUMENTOS DE COBERTURA       ,INSTRUMENTOS DE COBERTURA       ,ASSET,DEBIT,N,N,,16622,S,,Algebraic,N
168,OTRAS CUENTAS POR COBRAR DIVERSAS     ,OTRAS CUENTAS POR COBRAR DIVERSAS     ,ASSET,DEBIT,N,Y,,16,C,,Algebraic,N
1681,ENTREGAS A RENDIR CUENTA A TERCEROS    ,ENTREGAS A RENDIR CUENTA A TERCEROS    ,ASSET,DEBIT,N,Y,,168,C,,Algebraic,N
16810001,ENTREGAS A RENDIR CUENTA A TERCEROS    ,ENTREGAS A RENDIR CUENTA A TERCEROS    ,ASSET,DEBIT,N,N,,1681,S,,Algebraic,N
1682,OTRAS CUENTAS POR COBRAR DIVERSAS     ,OTRAS CUENTAS POR COBRAR DIVERSAS     ,ASSET,DEBIT,N,Y,,168,C,,Algebraic,N
16820001,OTRAS CUENTAS POR COBRAR DIVERSAS     ,OTRAS CUENTAS POR COBRAR DIVERSAS     ,ASSET,DEBIT,N,N,,1682,S,,Algebraic,N
17,CUENTAS POR COBRAR DIVERSAS  RELACIONADAS ,CUENTAS POR COBRAR DIVERSAS  RELACIONADAS ,ASSET,DEBIT,N,Y,,1,C,,Algebraic,N
171,PRESTAMOS    ,PRESTAMOS    ,ASSET,DEBIT,N,Y,,17,C,,Algebraic,N
1711,CON GARANTIA   ,CON GARANTIA   ,ASSET,DEBIT,N,Y,,171,C,,Algebraic,N
17111,MATRIZ    ,MATRIZ    ,ASSET,DEBIT,N,Y,,1711,C,,Algebraic,N
17111001,MATRIZ    ,MATRIZ    ,ASSET,DEBIT,N,N,,17111,S,,Algebraic,N
17112,SUBSIDIARIAS    ,SUBSIDIARIAS    ,ASSET,DEBIT,N,Y,,1711,C,,Algebraic,N
17112001,SUBSIDIARIAS    ,SUBSIDIARIAS    ,ASSET,DEBIT,N,N,,17112,S,,Algebraic,N
17113,ASOCIADAS    ,ASOCIADAS    ,ASSET,DEBIT,N,Y,,1711,C,,Algebraic,N
17113001,ASOCIADAS    ,ASOCIADAS    ,ASSET,DEBIT,N,N,,17113,S,,Algebraic,N
17114,SUCURSALES    ,SUCURSALES    ,ASSET,DEBIT,N,Y,,1711,C,,Algebraic,N
17114001,SUCURSALES    ,SUCURSALES    ,ASSET,DEBIT,N,N,,17114,S,,Algebraic,N
17115,OTROS    ,OTROS    ,ASSET,DEBIT,N,Y,,1711,C,,Algebraic,N
17115001,OTROS    ,OTROS    ,ASSET,DEBIT,N,N,,17115,S,,Algebraic,N
1712,SIN GARANTIA   ,SIN GARANTIA   ,ASSET,DEBIT,N,Y,,171,C,,Algebraic,N
17121,MATRIZ    ,MATRIZ    ,ASSET,DEBIT,N,Y,,1712,C,,Algebraic,N
17121001,MATRIZ    ,MATRIZ    ,ASSET,DEBIT,N,N,,17121,S,,Algebraic,N
17122,SUBSIDIARIAS    ,SUBSIDIARIAS    ,ASSET,DEBIT,N,Y,,1712,C,,Algebraic,N
17122001,SUBSIDIARIAS    ,SUBSIDIARIAS    ,ASSET,DEBIT,N,N,,17122,S,,Algebraic,N
17123,ASOCIADAS    ,ASOCIADAS    ,ASSET,DEBIT,N,Y,,1712,C,,Algebraic,N
17123001,ASOCIADAS    ,ASOCIADAS    ,ASSET,DEBIT,N,N,,17123,S,,Algebraic,N
17124,SUCURSALES    ,SUCURSALES    ,ASSET,DEBIT,N,Y,,1712,C,,Algebraic,N
17124001,SUCURSALES    ,SUCURSALES    ,ASSET,DEBIT,N,N,,17124,S,,Algebraic,N
17125,OTROS    ,OTROS    ,ASSET,DEBIT,N,Y,,1712,C,,Algebraic,N
17125001,OTROS    ,OTROS    ,ASSET,DEBIT,N,N,,17125,S,,Algebraic,N
173,"INTERESES, REGALIAS Y DIVIDENDOS ","INTERESES, REGALIAS Y DIVIDENDOS ",ASSET,DEBIT,N,Y,,17,C,,Algebraic,N
1731,INTERESES    ,INTERESES    ,ASSET,DEBIT,N,Y,,173,C,,Algebraic,N
17311,MATRIZ    ,MATRIZ    ,ASSET,DEBIT,N,Y,,1731,C,,Algebraic,N
17311001,MATRIZ    ,MATRIZ    ,ASSET,DEBIT,N,N,,17311,S,,Algebraic,N
17312,SUBSIDIARIAS    ,SUBSIDIARIAS    ,ASSET,DEBIT,N,Y,,1731,C,,Algebraic,N
17312001,SUBSIDIARIAS    ,SUBSIDIARIAS    ,ASSET,DEBIT,N,N,,17312,S,,Algebraic,N
17313,ASOCIADAS    ,ASOCIADAS    ,ASSET,DEBIT,N,Y,,1731,C,,Algebraic,N
17313001,ASOCIADAS    ,ASOCIADAS    ,ASSET,DEBIT,N,N,,17313,S,,Algebraic,N
17314,SUCURSALES    ,SUCURSALES    ,ASSET,DEBIT,N,Y,,1731,C,,Algebraic,N
17314001,SUCURSALES    ,SUCURSALES    ,ASSET,DEBIT,N,N,,17314,S,,Algebraic,N
17315,OTROS    ,OTROS    ,ASSET,DEBIT,N,Y,,1731,C,,Algebraic,N
17315001,OTROS    ,OTROS    ,ASSET,DEBIT,N,N,,17315,S,,Algebraic,N
1732,REGALIAS    ,REGALIAS    ,ASSET,DEBIT,N,Y,,173,C,,Algebraic,N
17321,MATRIZ    ,MATRIZ    ,ASSET,DEBIT,N,Y,,1732,C,,Algebraic,N
17321001,MATRIZ    ,MATRIZ    ,ASSET,DEBIT,N,N,,17321,S,,Algebraic,N
17322,SUBSIDIARIAS    ,SUBSIDIARIAS    ,ASSET,DEBIT,N,Y,,1732,C,,Algebraic,N
17322001,SUBSIDIARIAS    ,SUBSIDIARIAS    ,ASSET,DEBIT,N,N,,17322,S,,Algebraic,N
17323,ASOCIADAS    ,ASOCIADAS    ,ASSET,DEBIT,N,Y,,1732,C,,Algebraic,N
17323001,ASOCIADAS    ,ASOCIADAS    ,ASSET,DEBIT,N,N,,17323,S,,Algebraic,N
17324,SUCURSALES    ,SUCURSALES    ,ASSET,DEBIT,N,Y,,1732,C,,Algebraic,N
17324001,SUCURSALES    ,SUCURSALES    ,ASSET,DEBIT,N,N,,17324,S,,Algebraic,N
17325,OTROS 21   ,OTROS 21   ,ASSET,DEBIT,N,Y,,1732,C,,Algebraic,N
17325001,OTROS 21   ,OTROS 21   ,ASSET,DEBIT,N,N,,17325,S,,Algebraic,N
1733,DIVIDENDOS    ,DIVIDENDOS    ,ASSET,DEBIT,N,Y,,173,C,,Algebraic,N
17331,MATRIZ    ,MATRIZ    ,ASSET,DEBIT,N,Y,,1733,C,,Algebraic,N
17331001,MATRIZ    ,MATRIZ    ,ASSET,DEBIT,N,N,,17331,S,,Algebraic,N
17332,SUBSIDIARIAS    ,SUBSIDIARIAS    ,ASSET,DEBIT,N,Y,,1733,C,,Algebraic,N
17332001,SUBSIDIARIAS    ,SUBSIDIARIAS    ,ASSET,DEBIT,N,N,,17332,S,,Algebraic,N
17333,ASOCIADAS    ,ASOCIADAS    ,ASSET,DEBIT,N,Y,,1733,C,,Algebraic,N
17333001,ASOCIADAS    ,ASOCIADAS    ,ASSET,DEBIT,N,N,,17333,S,,Algebraic,N
17334,OTROS    ,OTROS    ,ASSET,DEBIT,N,Y,,1733,C,,Algebraic,N
17334001,OTROS    ,OTROS    ,ASSET,DEBIT,N,N,,17334,S,,Algebraic,N
174,DEPOSITOS OTORGADOS EN GARANTIA ,DEPOSITOS OTORGADOS EN GARANTIA ,ASSET,DEBIT,N,Y,,17,C,,Algebraic,N
17400001,DEPOSITOS OTORGADOS EN GARANTIA ,DEPOSITOS OTORGADOS EN GARANTIA ,ASSET,DEBIT,N,N,,174,S,,Algebraic,N
175,VENTA DE ACTIVO INMOVILIZADO ,VENTA DE ACTIVO INMOVILIZADO ,ASSET,DEBIT,N,Y,,17,C,,Algebraic,N
1751,INVERSION MOBILIARIA   ,INVERSION MOBILIARIA   ,ASSET,DEBIT,N,Y,,175,C,,Algebraic,N
17510001,INVERSION MOBILIARIA   ,INVERSION MOBILIARIA   ,ASSET,DEBIT,N,N,,1751,S,,Algebraic,N
1752,INVERSION INMOBILIARIA   ,INVERSION INMOBILIARIA   ,ASSET,DEBIT,N,Y,,175,C,,Algebraic,N
1752001,INVERSION INMOBILIARIA   ,INVERSION INMOBILIARIA   ,ASSET,DEBIT,N,Y,,1752,C,,Algebraic,N
1753,"INMUEBLES, MAQUINARIA Y EQUIPO ","INMUEBLES, MAQUINARIA Y EQUIPO ",ASSET,DEBIT,N,Y,,175,C,,Algebraic,N
17530001,"INMUEBLES, MAQUINARIA Y EQUIPO ","INMUEBLES, MAQUINARIA Y EQUIPO ",ASSET,DEBIT,N,N,,1753,S,,Algebraic,N
1754,INTANGIBLES    ,INTANGIBLES    ,ASSET,DEBIT,N,Y,,175,C,,Algebraic,N
17540001,INTANGIBLES    ,INTANGIBLES    ,ASSET,DEBIT,N,N,,1754,S,,Algebraic,N
1755,ACTIVOS BIOLOGICOS   ,ACTIVOS BIOLOGICOS   ,ASSET,DEBIT,N,Y,,175,C,,Algebraic,N
17550001,ACTIVOS BIOLOGICOS   ,ACTIVOS BIOLOGICOS   ,ASSET,DEBIT,N,N,,1755,S,,Algebraic,N
176,ACTIVOS POR INSTRUMENTOS FINANCIEROS ,ACTIVOS POR INSTRUMENTOS FINANCIEROS ,ASSET,DEBIT,N,Y,,17,C,,Algebraic,N
17600001,ACTIVOS POR INSTRUMENTOS FINANCIEROS ,ACTIVOS POR INSTRUMENTOS FINANCIEROS ,ASSET,DEBIT,N,N,,176,S,,Algebraic,N
178,OTRAS CUENTAS POR COBRAR DIVERSAS,OTRAS CUENTAS POR COBRAR DIVERSAS,ASSET,DEBIT,N,Y,,17,C,,Algebraic,N
17800001,OTRAS CUENTAS POR COBRAR DIVERSAS,OTRAS CUENTAS POR COBRAR DIVERSAS,ASSET,DEBIT,N,N,,178,S,,Algebraic,N
18,SERVICIOS Y OTROS CONTRATADOS POR ANTICIPADO,SERVICIOS Y OTROS CONTRATADOS POR ANTICIPADO,ASSET,DEBIT,N,Y,,1,C,,Algebraic,N
181,COSTOS FINANCIEROS        ,COSTOS FINANCIEROS        ,ASSET,DEBIT,N,Y,,18,C,,Algebraic,N
18100001,COSTOS FINANCIEROS        ,COSTOS FINANCIEROS        ,ASSET,DEBIT,N,N,,181,S,,Algebraic,N
182,SEGUROS         ,SEGUROS         ,ASSET,DEBIT,N,Y,,18,C,,Algebraic,N
18200001,SEGUROS         ,SEGUROS         ,ASSET,DEBIT,N,N,,182,S,,Algebraic,N
183,ALQUILERES         ,ALQUILERES         ,ASSET,DEBIT,N,Y,,18,C,,Algebraic,N
18300001,ALQUILERES         ,ALQUILERES         ,ASSET,DEBIT,N,N,,183,S,,Algebraic,N
184,PRIMAS PAGADAS POR OPCIONES      ,PRIMAS PAGADAS POR OPCIONES      ,ASSET,DEBIT,N,Y,,18,C,,Algebraic,N
18400001,PRIMAS PAGADAS POR OPCIONES      ,PRIMAS PAGADAS POR OPCIONES      ,ASSET,DEBIT,N,N,,184,S,,Algebraic,N
185,MANTENIMIENTO DE ACTIVOS INMOVILIZADOS      ,MANTENIMIENTO DE ACTIVOS INMOVILIZADOS      ,ASSET,DEBIT,N,Y,,18,C,,Algebraic,N
18500001,MANTENIMIENTO DE ACTIVOS INMOVILIZADOS      ,MANTENIMIENTO DE ACTIVOS INMOVILIZADOS      ,ASSET,DEBIT,N,N,,185,S,,Algebraic,N
189,OTROS GASTOS CONTRATADOS POR ANTICIPADO     ,OTROS GASTOS CONTRATADOS POR ANTICIPADO     ,ASSET,DEBIT,N,Y,,18,C,,Algebraic,N
18900001,OTROS GASTOS CONTRATADOS POR ANTICIPADO     ,OTROS GASTOS CONTRATADOS POR ANTICIPADO     ,ASSET,DEBIT,N,N,,189,S,,Algebraic,N
19,ESTIMACION DE CUENTAS DE COBRANZA DUDOSA  ,ESTIMACION DE CUENTAS DE COBRANZA DUDOSA  ,ASSET,DEBIT,N,Y,,1,C,,Algebraic,N
191,CUENTAS POR COBRAR COMERCIALES  TERCEROS     ,CUENTAS POR COBRAR COMERCIALES  TERCEROS     ,ASSET,DEBIT,N,Y,,19,C,,Algebraic,N
1911,"FACTURAS, BOLETAS Y OTROS COMPROBANTES POR COBRAR   ","FACTURAS, BOLETAS Y OTROS COMPROBANTES POR COBRAR   ",ASSET,DEBIT,N,Y,,191,C,,Algebraic,N
19110001,"FACTURAS, BOLETAS Y OTROS COMPROBANTES POR COBRAR   ","FACTURAS, BOLETAS Y OTROS COMPROBANTES POR COBRAR   ",ASSET,DEBIT,N,N,,1911,S,,Algebraic,N
1913,LETRAS POR COBRAR       ,LETRAS POR COBRAR       ,ASSET,DEBIT,N,Y,,191,C,,Algebraic,N
19130001,LETRAS POR COBRAR       ,LETRAS POR COBRAR       ,ASSET,DEBIT,N,N,,1913,S,,Algebraic,N
192,CUENTAS POR COBRAR COMERCIALES  RELACIONADAS    ,CUENTAS POR COBRAR COMERCIALES  RELACIONADAS    ,ASSET,DEBIT,N,Y,,19,C,,Algebraic,N
1921,"FACTURAS, BOLETAS Y OTROS COMPROBANTES POR COBRAR   ","FACTURAS, BOLETAS Y OTROS COMPROBANTES POR COBRAR   ",ASSET,DEBIT,N,Y,,192,C,,Algebraic,N
19210001,"FACTURAS, BOLETAS Y OTROS COMPROBANTES POR COBRAR   ","FACTURAS, BOLETAS Y OTROS COMPROBANTES POR COBRAR   ",ASSET,DEBIT,N,N,,1921,S,,Algebraic,N
1922,LETRAS POR COBRAR       ,LETRAS POR COBRAR       ,ASSET,DEBIT,N,Y,,192,C,,Algebraic,N
19220001,LETRAS POR COBRAR       ,LETRAS POR COBRAR       ,ASSET,DEBIT,N,N,,1922,S,,Algebraic,N
193,"CUENTAS POR COBRAR AL PERSONAL, A LOS ACCIONISTAS (SOCIOS), DIRECTORES Y GERENTES ","CUENTAS POR COBRAR AL PERSONAL, A LOS ACCIONISTAS (SOCIOS), DIRECTORES Y GERENTES ",ASSET,DEBIT,N,Y,,19,C,,Algebraic,N
1931,PERSONAL         ,PERSONAL         ,ASSET,DEBIT,N,Y,,193,C,,Algebraic,N
19310001,PERSONAL         ,PERSONAL         ,ASSET,DEBIT,N,N,,1931,S,,Algebraic,N
1932,ACCIONISTAS (O SOCIOS)       ,ACCIONISTAS (O SOCIOS)       ,ASSET,DEBIT,N,Y,,193,C,,Algebraic,N
19320001,ACCIONISTAS (O SOCIOS)       ,ACCIONISTAS (O SOCIOS)       ,ASSET,DEBIT,N,N,,1932,S,,Algebraic,N
1933,DIRECTORES         ,DIRECTORES         ,ASSET,DEBIT,N,Y,,193,C,,Algebraic,N
19330001,DIRECTORES         ,DIRECTORES         ,ASSET,DEBIT,N,N,,1933,S,,Algebraic,N
1934,GERENTES         ,GERENTES         ,ASSET,DEBIT,N,Y,,193,C,,Algebraic,N
19340001,GERENTES         ,GERENTES         ,ASSET,DEBIT,N,N,,1934,S,,Algebraic,N
1938,DIVERSAS         ,DIVERSAS         ,ASSET,DEBIT,N,Y,,193,C,,Algebraic,N
19380001,DIVERSAS         ,DIVERSAS         ,ASSET,DEBIT,N,N,,1938,S,,Algebraic,N
194,CUENTAS POR COBRAR DIVERSAS   TERCEROS    ,CUENTAS POR COBRAR DIVERSAS   TERCEROS    ,ASSET,DEBIT,N,Y,,19,C,,Algebraic,N
1941,PRESTAMOS         ,PRESTAMOS         ,ASSET,DEBIT,N,Y,,194,C,,Algebraic,N
19410001,PRESTAMOS         ,PRESTAMOS         ,ASSET,DEBIT,N,N,,1941,S,,Algebraic,N
1942,RECLAMACIONES A TERCEROS       ,RECLAMACIONES A TERCEROS       ,ASSET,DEBIT,N,Y,,194,C,,Algebraic,N
19420001,RECLAMACIONES A TERCEROS       ,RECLAMACIONES A TERCEROS       ,ASSET,DEBIT,N,N,,1942,S,,Algebraic,N
1943,"INTERESES, REGALIAS Y DIVIDENDOS      ","INTERESES, REGALIAS Y DIVIDENDOS      ",ASSET,DEBIT,N,Y,,194,C,,Algebraic,N
19430001,"INTERESES, REGALIAS Y DIVIDENDOS      ","INTERESES, REGALIAS Y DIVIDENDOS      ",ASSET,DEBIT,N,N,,1943,S,,Algebraic,N
1944,DEPOSITOS OTORGADOS EN GARANTIA      ,DEPOSITOS OTORGADOS EN GARANTIA      ,ASSET,DEBIT,N,Y,,194,C,,Algebraic,N
19440001,DEPOSITOS OTORGADOS EN GARANTIA      ,DEPOSITOS OTORGADOS EN GARANTIA      ,ASSET,DEBIT,N,N,,1944,S,,Algebraic,N
1945,VENTA DE ACTIVO INMOVILIZADO      ,VENTA DE ACTIVO INMOVILIZADO      ,ASSET,DEBIT,N,Y,,194,C,,Algebraic,N
19450001,VENTA DE ACTIVO INMOVILIZADO      ,VENTA DE ACTIVO INMOVILIZADO      ,ASSET,DEBIT,N,N,,1945,S,,Algebraic,N
1946,ACTIVOS POR INSTRUMENTOS FINANCIEROS      ,ACTIVOS POR INSTRUMENTOS FINANCIEROS      ,ASSET,DEBIT,N,Y,,194,C,,Algebraic,N
19460001,ACTIVOS POR INSTRUMENTOS FINANCIEROS      ,ACTIVOS POR INSTRUMENTOS FINANCIEROS      ,ASSET,DEBIT,N,N,,1946,S,,Algebraic,N
1949,OTRAS CUENTAS POR COBRAR DIVERSAS     ,OTRAS CUENTAS POR COBRAR DIVERSAS     ,ASSET,DEBIT,N,Y,,194,C,,Algebraic,N
19490001,OTRAS CUENTAS POR COBRAR DIVERSAS     ,OTRAS CUENTAS POR COBRAR DIVERSAS     ,ASSET,DEBIT,N,N,,1949,S,,Algebraic,N
195,CUENTAS POR COBRAR DIVERSAS RELACIONADAS     ,CUENTAS POR COBRAR DIVERSAS RELACIONADAS     ,ASSET,DEBIT,N,Y,,19,C,,Algebraic,N
1951,PRESTAMOS         ,PRESTAMOS         ,ASSET,DEBIT,N,Y,,195,C,,Algebraic,N
19510001,PRESTAMOS         ,PRESTAMOS         ,ASSET,DEBIT,N,N,,1951,S,,Algebraic,N
1953,"INTERESES, REGALIAS Y DIVIDENDOS      ","INTERESES, REGALIAS Y DIVIDENDOS      ",ASSET,DEBIT,N,Y,,195,C,,Algebraic,N
19530001,"INTERESES, REGALIAS Y DIVIDENDOS      ","INTERESES, REGALIAS Y DIVIDENDOS      ",ASSET,DEBIT,N,N,,1953,S,,Algebraic,N
1954,DEPOSITOS OTORGADOS EN GARANTIA      ,DEPOSITOS OTORGADOS EN GARANTIA      ,ASSET,DEBIT,N,Y,,195,C,,Algebraic,N
19540001,DEPOSITOS OTORGADOS EN GARANTIA      ,DEPOSITOS OTORGADOS EN GARANTIA      ,ASSET,DEBIT,N,N,,1954,S,,Algebraic,N
1955,VENTA DE ACTIVO INMOVILIZADO      ,VENTA DE ACTIVO INMOVILIZADO      ,ASSET,DEBIT,N,Y,,195,C,,Algebraic,N
19550001,VENTA DE ACTIVO INMOVILIZADO      ,VENTA DE ACTIVO INMOVILIZADO      ,ASSET,DEBIT,N,N,,1955,S,,Algebraic,N
1956,ACTIVOS POR INSTRUMENTOS FINANCIEROS      ,ACTIVOS POR INSTRUMENTOS FINANCIEROS      ,ASSET,DEBIT,N,Y,,195,C,,Algebraic,N
19560001,ACTIVOS POR INSTRUMENTOS FINANCIEROS      ,ACTIVOS POR INSTRUMENTOS FINANCIEROS      ,ASSET,DEBIT,N,N,,1956,S,,Algebraic,N
1958,OTRAS CUENTAS POR COBRAR DIVERSAS     ,OTRAS CUENTAS POR COBRAR DIVERSAS     ,ASSET,DEBIT,N,Y,,195,C,,Algebraic,N
19580001,OTRAS CUENTAS POR COBRAR DIVERSAS     ,OTRAS CUENTAS POR COBRAR DIVERSAS     ,ASSET,DEBIT,N,N,,1958,S,,Algebraic,N
2,ACTIVO REALIZABLE,ACTIVO REALIZABLE,ASSET,DEBIT,N,Y,,,E,,Algebraic,N
20,MERCADERIAS,MERCADERIAS,ASSET,DEBIT,N,Y,,2,C,,Algebraic,N
201,MERCADERIAS MANUFACTURADAS        ,MERCADERIAS MANUFACTURADAS        ,ASSET,DEBIT,N,Y,,20,C,,Algebraic,N
2011,MERCADERIAS MANUFACTURADAS        ,MERCADERIAS MANUFACTURADAS        ,ASSET,DEBIT,N,Y,,201,C,,Algebraic,N
20111,COSTO         ,COSTO         ,ASSET,DEBIT,N,Y,,2011,C,,Algebraic,N
20111001,COSTO,COSTO,ASSET,DEBIT,Y,N,W_INVENTORY_ACCT,20111,S,,Algebraic,N
20112,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,Y,,2011,C,,Algebraic,N
20112001,VALOR RAZONABLE        ,VALOR RAZONABLE        ,ASSET,DEBIT,N,N,,20112,S,,Algebraic,N
202,MERCADERIAS DE EXTRACCION          ,MERCADERIAS DE EXTRACCION          ,ASSET,DEBIT,N,Y,,20,C,,Algebraic,N
20200001,MERCADERIAS DE EXTRACCION          ,MERCADERIAS DE EXTRACCION          ,ASSET,DEBIT,N,N,,202,S,,Algebraic,N
